id,label
36989,0
36990,1
36991,1
36992,1
36993,0
36994,1
36995,1
36996,0
36997,1
36998,1
36999,1
37000,0
37001,1
37002,1
37003,1
37004,1
37005,1
37006,0
37007,0
37008,0
37009,1
37010,1
37011,1
37012,0
37013,1
37014,1
37015,1
37016,0
37017,1
37018,1
37019,0
37020,1
37021,0
37022,1
37023,1
37024,1
37025,0
37026,1
37027,0
37028,1
37029,0
37030,1
37031,1
37032,0
37033,1
37034,1
37035,0
37036,0
37037,1
37038,1
37039,0
37040,0
37041,1
37042,0
37043,0
37044,1
37045,1
37046,1
37047,1
37048,1
37049,0
37050,0
37051,1
37052,0
37053,0
37054,1
37055,0
37056,1
37057,1
37058,1
37059,0
37060,0
37061,0
37062,1
37063,0
37064,0
37065,1
37066,0
37067,0
37068,0
37069,0
37070,0
37071,0
37072,0
37073,1
37074,1
37075,0
37076,0
37077,1
37078,1
37079,0
37080,1
37081,1
37082,1
37083,0
37084,1
37085,1
37086,0
37087,1
37088,0
37089,0
37090,0
37091,1
37092,0
37093,0
37094,1
37095,0
37096,1
37097,0
37098,1
37099,1
37100,1
37101,1
37102,0
37103,1
37104,1
37105,0
37106,0
37107,1
37108,0
37109,1
37110,1
37111,0
37112,0
37113,0
37114,1
37115,1
37116,0
37117,0
37118,1
37119,1
37120,1
37121,0
37122,0
37123,1
37124,1
37125,1
37126,1
37127,1
37128,1
37129,1
37130,1
37131,1
37132,0
37133,1
37134,1
37135,1
37136,0
37137,1
37138,0
37139,1
37140,1
37141,1
37142,1
37143,0
37144,0
37145,0
37146,0
37147,1
37148,0
37149,1
37150,0
37151,0
37152,0
37153,1
37154,0
37155,1
37156,0
37157,1
37158,0
37159,1
37160,1
37161,0
37162,1
37163,1
37164,0
37165,1
37166,1
37167,1
37168,1
37169,0
37170,0
37171,0
37172,0
37173,0
37174,0
37175,0
37176,0
37177,1
37178,1
37179,0
37180,1
37181,0
37182,0
37183,0
37184,1
37185,0
37186,1
37187,1
37188,0
37189,1
37190,0
37191,0
37192,1
37193,1
37194,0
37195,1
37196,1
37197,0
37198,1
37199,1
37200,0
37201,1
37202,1
37203,0
37204,0
37205,0
37206,1
37207,0
37208,1
37209,1
37210,0
37211,1
37212,0
37213,1
37214,1
37215,1
37216,1
37217,1
37218,0
37219,1
37220,0
37221,0
37222,1
37223,0
37224,1
37225,1
37226,0
37227,1
37228,1
37229,1
37230,0
37231,1
37232,0
37233,0
37234,0
37235,1
37236,1
37237,1
37238,1
37239,0
37240,1
37241,0
37242,1
37243,1
37244,1
37245,0
37246,1
37247,0
37248,0
37249,0
37250,1
37251,0
37252,0
37253,1
37254,1
37255,0
37256,0
37257,0
37258,0
37259,1
37260,1
37261,0
37262,0
37263,1
37264,0
37265,0
37266,0
37267,0
37268,1
37269,0
37270,1
37271,0
37272,1
37273,0
37274,0
37275,1
37276,1
37277,0
37278,1
37279,0
37280,0
37281,0
37282,0
37283,0
37284,1
37285,0
37286,0
37287,0
37288,1
37289,0
37290,1
37291,0
37292,0
37293,0
37294,1
37295,0
37296,1
37297,0
37298,0
37299,0
37300,0
37301,0
37302,1
37303,1
37304,0
37305,1
37306,0
37307,0
37308,0
37309,1
37310,1
37311,1
37312,1
37313,1
37314,0
37315,0
37316,0
37317,1
37318,0
37319,0
37320,0
37321,0
37322,0
37323,0
37324,0
37325,0
37326,0
37327,0
37328,0
37329,0
37330,1
37331,1
37332,0
37333,0
37334,0
37335,1
37336,0
37337,1
37338,0
37339,1
37340,1
37341,1
37342,1
37343,1
37344,0
37345,0
37346,1
37347,0
37348,1
37349,0
37350,1
37351,0
37352,1
37353,0
37354,0
37355,0
37356,1
37357,1
37358,1
37359,1
37360,0
37361,0
37362,0
37363,1
37364,1
37365,1
37366,1
37367,0
37368,1
37369,0
37370,1
37371,1
37372,1
37373,1
37374,1
37375,1
37376,0
37377,0
37378,0
37379,0
37380,1
37381,1
37382,0
37383,1
37384,0
37385,0
37386,0
37387,0
37388,1
37389,0
37390,0
37391,0
37392,1
37393,0
37394,1
37395,0
37396,1
37397,0
37398,0
37399,1
37400,1
37401,0
37402,0
37403,0
37404,0
37405,1
37406,0
37407,0
37408,0
37409,1
37410,1
37411,0
37412,0
37413,1
37414,0
37415,1
37416,1
37417,0
37418,0
37419,0
37420,0
37421,0
37422,1
37423,1
37424,1
37425,1
37426,0
37427,1
37428,0
37429,1
37430,0
37431,1
37432,1
37433,1
37434,1
37435,1
37436,1
37437,1
37438,1
37439,1
37440,1
37441,1
37442,0
37443,1
37444,0
37445,0
37446,1
37447,0
37448,0
37449,1
37450,1
37451,0
37452,1
37453,1
37454,1
37455,0
37456,1
37457,0
37458,1
37459,0
37460,0
37461,0
37462,1
37463,1
37464,1
37465,0
37466,0
37467,1
37468,0
37469,0
37470,0
37471,0
37472,0
37473,1
37474,0
37475,0
37476,0
37477,0
37478,1
37479,0
37480,1
37481,0
37482,0
37483,1
37484,1
37485,1
37486,0
37487,0
37488,1
37489,1
37490,0
37491,0
37492,0
37493,1
37494,0
37495,0
37496,1
37497,0
37498,0
37499,1
37500,1
37501,0
37502,1
37503,1
37504,1
37505,0
37506,1
37507,1
37508,0
37509,0
37510,1
37511,0
37512,1
37513,0
37514,0
37515,1
37516,0
37517,0
37518,1
37519,0
37520,0
37521,0
37522,0
37523,0
37524,1
37525,1
37526,1
37527,0
37528,0
37529,0
37530,1
37531,1
37532,0
37533,1
37534,0
37535,0
37536,0
37537,0
37538,1
37539,1
37540,0
37541,0
37542,1
37543,0
37544,0
37545,0
37546,0
37547,0
37548,0
37549,0
37550,1
37551,0
37552,1
37553,1
37554,1
37555,1
37556,1
37557,0
37558,0
37559,0
37560,1
37561,0
37562,1
37563,1
37564,1
37565,1
37566,1
37567,0
37568,0
37569,0
37570,0
37571,1
37572,0
37573,0
37574,1
37575,1
37576,1
37577,0
37578,0
37579,1
37580,1
37581,0
37582,1
37583,0
37584,0
37585,0
37586,1
37587,0
37588,1
37589,1
37590,1
37591,1
37592,1
37593,0
37594,1
37595,1
37596,0
37597,0
37598,0
37599,1
37600,1
37601,1
37602,0
37603,0
37604,0
37605,0
37606,0
37607,1
37608,0
37609,0
37610,1
37611,1
37612,1
37613,0
37614,0
37615,0
37616,1
37617,1
37618,1
37619,0
37620,1
37621,0
37622,1
37623,0
37624,0
37625,0
37626,0
37627,0
37628,0
37629,0
37630,1
37631,0
37632,1
37633,1
37634,1
37635,1
37636,1
37637,0
37638,1
37639,1
37640,1
37641,1
37642,0
37643,1
37644,0
37645,1
37646,0
37647,1
37648,1
37649,0
37650,1
37651,0
37652,0
37653,1
37654,0
37655,0
37656,0
37657,1
37658,1
37659,0
37660,0
37661,0
37662,0
37663,1
37664,1
37665,1
37666,0
37667,0
37668,0
37669,1
37670,1
37671,0
37672,0
37673,0
37674,0
37675,1
37676,1
37677,0
37678,1
37679,1
37680,1
37681,1
37682,1
37683,1
37684,1
37685,0
37686,1
37687,1
37688,0
37689,1
37690,0
37691,0
37692,1
37693,1
37694,0
37695,1
37696,0
37697,0
37698,1
37699,0
37700,0
37701,1
37702,1
37703,0
37704,0
37705,0
37706,1
37707,1
37708,0
37709,1
37710,1
37711,1
37712,1
37713,1
37714,1
37715,0
37716,0
37717,1
37718,0
37719,0
37720,0
37721,1
37722,1
37723,1
37724,1
37725,1
37726,1
37727,1
37728,0
37729,0
37730,0
37731,1
37732,0
37733,1
37734,0
37735,0
37736,0
37737,1
37738,0
37739,1
37740,1
37741,1
37742,0
37743,0
37744,0
37745,1
37746,1
37747,0
37748,1
37749,0
37750,0
37751,1
37752,0
37753,1
37754,0
37755,1
37756,1
37757,0
37758,0
37759,0
37760,0
37761,1
37762,0
37763,0
37764,1
37765,0
37766,1
37767,1
37768,1
37769,0
37770,0
37771,1
37772,1
37773,1
37774,0
37775,0
37776,1
37777,1
37778,1
37779,1
37780,0
37781,1
37782,0
37783,0
37784,0
37785,0
37786,0
37787,0
37788,0
37789,0
37790,0
37791,0
37792,1
37793,0
37794,0
37795,1
37796,0
37797,1
37798,1
37799,1
37800,1
37801,1
37802,1
37803,1
37804,1
37805,1
37806,0
37807,0
37808,0
37809,1
37810,1
37811,1
37812,0
37813,0
37814,0
37815,1
37816,1
37817,0
37818,1
37819,0
37820,0
37821,0
37822,1
37823,1
37824,0
37825,1
37826,1
37827,0
37828,0
37829,0
37830,1
37831,1
37832,1
37833,1
37834,1
37835,0
37836,1
37837,1
37838,0
37839,1
37840,1
37841,1
37842,0
37843,1
37844,1
37845,1
37846,0
37847,0
37848,0
37849,1
37850,1
37851,1
37852,1
37853,0
37854,0
37855,1
37856,1
37857,0
37858,0
37859,1
37860,1
37861,0
37862,0
37863,0
37864,1
37865,0
37866,1
37867,1
37868,0
37869,1
37870,0
37871,0
37872,0
37873,1
37874,1
37875,1
37876,0
37877,1
37878,0
37879,1
37880,1
37881,0
37882,1
37883,0
37884,0
37885,1
37886,0
37887,1
37888,0
37889,1
37890,0
37891,0
37892,1
37893,0
37894,1
37895,1
37896,0
37897,1
37898,1
37899,1
37900,1
37901,0
37902,0
37903,0
37904,1
37905,1
37906,0
37907,1
37908,0
37909,1
37910,1
37911,1
37912,0
37913,0
37914,1
37915,0
37916,0
37917,0
37918,0
37919,0
37920,1
37921,0
37922,1
37923,1
37924,1
37925,0
37926,0
37927,0
37928,1
37929,1
37930,1
37931,0
37932,1
37933,1
37934,0
37935,0
37936,1
37937,1
37938,0
37939,0
37940,1
37941,1
37942,1
37943,1
37944,1
37945,0
37946,1
37947,1
37948,0
37949,1
37950,1
37951,1
37952,1
37953,1
37954,1
37955,0
37956,1
37957,0
37958,0
37959,0
37960,0
37961,1
37962,1
37963,1
37964,0
37965,1
37966,0
37967,1
37968,0
37969,0
37970,1
37971,0
37972,0
37973,1
37974,0
37975,0
37976,1
37977,1
37978,1
37979,0
37980,0
37981,1
37982,1
37983,1
37984,0
37985,0
37986,1
37987,1
37988,1
37989,1
37990,0
37991,1
37992,0
37993,0
37994,0
37995,1
37996,0
37997,0
37998,1
37999,0
38000,0
38001,0
38002,1
38003,0
38004,0
38005,0
38006,1
38007,1
38008,0
38009,0
38010,1
38011,1
38012,0
38013,1
38014,0
38015,1
38016,1
38017,0
38018,1
38019,0
38020,0
38021,1
38022,1
38023,0
38024,0
38025,1
38026,1
38027,1
38028,0
38029,1
38030,0
38031,1
38032,0
38033,1
38034,0
38035,1
38036,1
38037,1
38038,1
38039,0
38040,0
38041,1
38042,0
38043,1
38044,1
38045,1
38046,0
38047,1
38048,1
38049,1
38050,1
38051,0
38052,0
38053,1
38054,1
38055,1
38056,1
38057,0
38058,0
38059,0
38060,1
38061,1
38062,0
38063,0
38064,1
38065,0
38066,0
38067,0
38068,1
38069,0
38070,1
38071,1
38072,0
38073,0
38074,0
38075,0
38076,0
38077,0
38078,0
38079,0
38080,0
38081,1
38082,1
38083,1
38084,1
38085,1
38086,0
38087,1
38088,1
38089,0
38090,0
38091,0
38092,0
38093,0
38094,0
38095,0
38096,1
38097,1
38098,0
38099,1
38100,0
38101,1
38102,0
38103,0
38104,1
38105,0
38106,1
38107,1
38108,0
38109,1
38110,1
38111,1
38112,0
38113,0
38114,0
38115,1
38116,1
38117,1
38118,1
38119,1
38120,1
38121,1
38122,0
38123,1
38124,1
38125,1
38126,1
38127,0
38128,1
38129,1
38130,1
38131,0
38132,0
38133,0
38134,1
38135,1
38136,0
38137,1
38138,0
38139,0
38140,1
38141,0
38142,0
38143,0
38144,0
38145,1
38146,0
38147,0
38148,1
38149,0
38150,1
38151,0
38152,0
38153,0
38154,0
38155,0
38156,1
38157,1
38158,1
38159,0
38160,1
38161,1
38162,1
38163,0
38164,1
38165,0
38166,0
38167,1
38168,0
38169,0
38170,0
38171,1
38172,0
38173,1
38174,0
38175,1
38176,0
38177,1
38178,1
38179,0
38180,1
38181,0
38182,1
38183,0
38184,1
38185,0
38186,1
38187,1
38188,0
38189,0
38190,1
38191,1
38192,1
38193,0
38194,1
38195,1
38196,0
38197,1
38198,1
38199,0
38200,1
38201,1
38202,1
38203,1
38204,0
38205,0
38206,0
38207,0
38208,1
38209,0
38210,1
38211,0
38212,1
38213,0
38214,1
38215,0
38216,1
38217,0
38218,0
38219,1
38220,0
38221,0
38222,0
38223,1
38224,1
38225,1
38226,1
38227,1
38228,1
38229,0
38230,1
38231,1
38232,1
38233,1
38234,1
38235,0
38236,1
38237,0
38238,0
38239,1
38240,1
38241,0
38242,0
38243,0
38244,1
38245,0
38246,1
38247,1
38248,1
38249,1
38250,0
38251,0
38252,0
38253,0
38254,0
38255,0
38256,1
38257,1
38258,0
38259,0
38260,0
38261,0
38262,0
38263,1
38264,0
38265,0
38266,0
38267,0
38268,0
38269,1
38270,1
38271,0
38272,1
38273,1
38274,0
38275,1
38276,1
38277,0
38278,1
38279,0
38280,0
38281,1
38282,1
38283,0
38284,0
38285,1
38286,0
38287,0
38288,0
38289,1
38290,1
38291,1
38292,1
38293,1
38294,1
38295,1
38296,1
38297,0
38298,0
38299,0
38300,1
38301,0
38302,1
38303,1
38304,0
38305,1
38306,1
38307,1
38308,1
38309,0
38310,0
38311,0
38312,1
38313,0
38314,1
38315,1
38316,1
38317,1
38318,1
38319,0
38320,0
38321,1
38322,0
38323,1
38324,0
38325,1
38326,1
38327,1
38328,0
38329,1
38330,0
38331,1
38332,0
38333,1
38334,0
38335,1
38336,1
38337,1
38338,1
38339,1
38340,0
38341,0
38342,0
38343,1
38344,0
38345,1
38346,1
38347,0
38348,1
38349,1
38350,1
38351,0
38352,0
38353,1
38354,0
38355,1
38356,0
38357,1
38358,0
38359,0
38360,1
38361,1
38362,1
38363,1
38364,0
38365,0
38366,0
38367,0
38368,1
38369,1
38370,1
38371,0
38372,0
38373,0
38374,1
38375,0
38376,0
38377,1
38378,1
38379,1
38380,0
38381,0
38382,0
38383,1
38384,0
38385,1
38386,1
38387,1
38388,1
38389,1
38390,1
38391,1
38392,1
38393,0
38394,1
38395,0
38396,1
38397,0
38398,0
38399,0
38400,1
38401,0
38402,0
38403,1
38404,1
38405,1
38406,1
38407,1
38408,1
38409,0
38410,1
38411,1
38412,1
38413,1
38414,1
38415,1
38416,1
38417,0
38418,0
38419,0
38420,0
38421,0
38422,1
38423,0
38424,1
38425,1
38426,0
38427,1
38428,1
38429,1
38430,0
38431,0
38432,0
38433,0
38434,1
38435,1
38436,0
38437,1
38438,1
38439,1
38440,1
38441,0
38442,1
38443,0
38444,1
38445,0
38446,1
38447,1
38448,1
38449,1
38450,1
38451,0
38452,0
38453,0
38454,1
38455,0
38456,1
38457,1
38458,0
38459,1
38460,0
38461,0
38462,0
38463,0
38464,1
38465,0
38466,1
38467,0
38468,1
38469,0
38470,1
38471,1
38472,0
38473,0
38474,0
38475,1
38476,0
38477,1
38478,0
38479,0
38480,1
38481,1
38482,0
38483,1
38484,1
38485,0
38486,1
38487,0
38488,1
38489,1
38490,0
38491,0
38492,0
38493,0
38494,1
38495,1
38496,1
38497,0
38498,1
38499,1
38500,0
38501,0
38502,0
38503,0
38504,1
38505,0
38506,0
38507,1
38508,0
38509,0
38510,0
38511,1
38512,0
38513,0
38514,1
38515,0
38516,1
38517,1
38518,0
38519,1
38520,0
38521,0
38522,1
38523,0
38524,0
38525,1
38526,1
38527,1
38528,0
38529,1
38530,1
38531,1
38532,1
38533,1
38534,1
38535,0
38536,1
38537,0
38538,1
38539,0
38540,0
38541,0
38542,1
38543,1
38544,0
38545,1
38546,0
38547,0
38548,1
38549,0
38550,1
38551,1
38552,0
38553,1
38554,1
38555,1
38556,0
38557,0
38558,1
38559,1
38560,1
38561,0
38562,1
38563,0
38564,1
38565,1
38566,0
38567,1
38568,0
38569,0
38570,1
38571,1
38572,0
38573,1
38574,1
38575,1
38576,0
38577,1
38578,1
38579,1
38580,0
38581,1
38582,1
38583,0
38584,1
38585,0
38586,0
38587,1
38588,1
38589,1
38590,0
38591,1
38592,0
38593,1
38594,1
38595,0
38596,0
38597,0
38598,0
38599,0
38600,1
38601,1
38602,1
38603,1
38604,1
38605,0
38606,1
38607,0
38608,0
38609,1
38610,0
38611,0
38612,1
38613,0
38614,1
38615,0
38616,1
38617,1
38618,1
38619,0
38620,1
38621,0
38622,0
38623,0
38624,1
38625,0
38626,1
38627,0
38628,1
38629,0
38630,1
38631,1
38632,1
38633,1
38634,1
38635,0
38636,1
38637,1
38638,1
38639,0
38640,0
38641,0
38642,0
38643,1
38644,0
38645,1
38646,0
38647,0
38648,1
38649,0
38650,0
38651,1
38652,1
38653,1
38654,1
38655,1
38656,1
38657,1
38658,0
38659,0
38660,0
38661,0
38662,0
38663,1
38664,1
38665,1
38666,1
38667,0
38668,1
38669,0
38670,0
38671,0
38672,0
38673,1
38674,0
38675,1
38676,1
38677,1
38678,1
38679,1
38680,0
38681,0
38682,1
38683,0
38684,1
38685,0
38686,1
38687,1
38688,1
38689,0
38690,1
38691,0
38692,1
38693,0
38694,1
38695,0
38696,1
38697,1
38698,0
38699,1
38700,0
38701,0
38702,0
38703,0
38704,1
38705,1
38706,1
38707,0
38708,1
38709,1
38710,0
38711,1
38712,1
38713,1
38714,0
38715,0
38716,0
38717,1
38718,0
38719,1
38720,0
38721,0
38722,1
38723,1
38724,1
38725,1
38726,1
38727,1
38728,0
38729,1
38730,1
38731,0
38732,0
38733,1
38734,0
38735,1
38736,0
38737,1
38738,0
38739,0
38740,1
38741,0
38742,1
38743,0
38744,1
38745,0
38746,0
38747,0
38748,0
38749,0
38750,1
38751,0
38752,0
38753,1
38754,1
38755,0
38756,1
38757,0
38758,1
38759,0
38760,0
38761,1
38762,1
38763,0
38764,1
38765,1
38766,0
38767,1
38768,1
38769,1
38770,0
38771,1
38772,0
38773,1
38774,1
38775,0
38776,1
38777,1
38778,0
38779,0
38780,1
38781,1
38782,1
38783,1
38784,0
38785,1
38786,0
38787,1
38788,1
38789,1
38790,1
38791,1
38792,1
38793,1
38794,1
38795,1
38796,0
38797,0
38798,0
38799,0
38800,1
38801,1
38802,1
38803,0
38804,0
38805,1
38806,1
38807,0
38808,1
38809,0
38810,0
38811,0
38812,1
38813,1
38814,1
38815,1
38816,0
38817,0
38818,0
38819,1
38820,0
38821,0
38822,1
38823,1
38824,0
38825,0
38826,0
38827,1
38828,1
38829,0
38830,1
38831,1
38832,1
38833,1
38834,1
38835,1
38836,0
38837,0
38838,0
38839,1
38840,1
38841,1
38842,0
38843,0
38844,0
38845,1
38846,0
38847,1
38848,0
38849,0
38850,1
38851,1
38852,0
38853,1
38854,1
38855,1
38856,0
38857,1
38858,0
38859,1
38860,0
38861,1
38862,1
38863,0
38864,1
38865,0
38866,0
38867,0
38868,1
38869,0
38870,0
38871,1
38872,1
38873,0
38874,0
38875,1
38876,0
38877,1
38878,1
38879,1
38880,1
38881,1
38882,1
38883,1
38884,1
38885,0
38886,0
38887,1
38888,0
38889,1
38890,1
38891,0
38892,0
38893,0
38894,0
38895,1
38896,0
38897,1
38898,0
38899,1
38900,0
38901,1
38902,0
38903,0
38904,1
38905,0
38906,0
38907,1
38908,0
38909,1
38910,1
38911,0
38912,0
38913,0
38914,1
38915,1
38916,0
38917,1
38918,0
38919,0
38920,1
38921,0
38922,0
38923,1
38924,1
38925,1
38926,1
38927,1
38928,1
38929,1
38930,1
38931,0
38932,0
38933,0
38934,1
38935,0
38936,0
38937,0
38938,0
38939,0
38940,1
38941,1
38942,0
38943,0
38944,0
38945,1
38946,1
38947,0
38948,1
38949,1
38950,0
38951,1
38952,1
38953,0
38954,1
38955,0
38956,0
38957,1
38958,0
38959,1
38960,1
38961,1
38962,1
38963,0
38964,1
38965,1
38966,0
38967,1
38968,1
38969,0
38970,0
38971,1
38972,1
38973,0
38974,1
38975,0
38976,0
38977,1
38978,0
38979,0
38980,1
38981,0
38982,1
38983,1
38984,0
38985,0
38986,1
38987,1
38988,1
38989,0
38990,1
38991,0
38992,1
38993,0
38994,0
38995,1
38996,1
38997,1
38998,0
38999,0
39000,1
39001,0
39002,1
39003,1
39004,1
39005,1
39006,0
39007,1
39008,0
39009,1
39010,1
39011,0
39012,1
39013,0
39014,1
39015,1
39016,0
39017,1
39018,0
39019,1
39020,0
39021,1
39022,0
39023,0
39024,0
39025,0
39026,1
39027,1
39028,1
39029,1
39030,1
39031,0
39032,1
39033,1
39034,0
39035,0
39036,1
39037,1
39038,0
39039,0
39040,1
39041,0
39042,0
39043,1
39044,1
39045,1
39046,1
39047,0
39048,1
39049,0
39050,0
39051,0
39052,1
39053,1
39054,1
39055,0
39056,1
39057,1
39058,0
39059,1
39060,1
39061,0
39062,0
39063,1
39064,0
39065,0
39066,1
39067,1
39068,1
39069,1
39070,0
39071,0
39072,1
39073,0
39074,0
39075,0
39076,0
39077,1
39078,1
39079,0
39080,1
39081,0
39082,0
39083,0
39084,1
39085,1
39086,1
39087,1
39088,0
39089,1
39090,1
39091,0
39092,0
39093,0
39094,0
39095,1
39096,1
39097,0
39098,0
39099,0
39100,1
39101,0
39102,1
39103,1
39104,0
39105,0
39106,0
39107,0
39108,0
39109,1
39110,1
39111,0
39112,0
39113,0
39114,0
39115,1
39116,0
39117,0
39118,0
39119,0
39120,1
39121,1
39122,1
39123,0
39124,1
39125,0
39126,0
39127,0
39128,0
39129,1
39130,0
39131,0
39132,1
39133,1
39134,1
39135,0
39136,1
39137,0
39138,1
39139,0
39140,1
39141,1
39142,0
39143,0
39144,0
39145,0
39146,1
39147,0
39148,1
39149,1
39150,0
39151,1
39152,0
39153,1
39154,0
39155,1
39156,0
39157,0
39158,1
39159,1
39160,1
39161,1
39162,1
39163,0
39164,0
39165,1
39166,1
39167,1
39168,0
39169,1
39170,1
39171,0
39172,1
39173,0
39174,1
39175,0
39176,0
39177,1
39178,0
39179,0
39180,0
39181,0
39182,1
39183,0
39184,0
39185,1
39186,1
39187,1
39188,0
39189,0
39190,0
39191,0
39192,0
39193,0
39194,1
39195,0
39196,1
39197,0
39198,1
39199,0
39200,1
39201,1
39202,0
39203,1
39204,1
39205,1
39206,1
39207,0
39208,0
39209,1
39210,1
39211,0
39212,0
39213,0
39214,1
39215,1
39216,1
39217,1
39218,1
39219,1
39220,1
39221,0
39222,0
39223,0
39224,1
39225,0
39226,0
39227,0
39228,0
39229,0
39230,1
39231,1
39232,1
39233,0
39234,1
39235,1
39236,0
39237,0
39238,0
39239,0
39240,0
39241,1
39242,0
39243,1
39244,1
39245,0
39246,1
39247,0
39248,0
39249,0
39250,0
39251,1
39252,1
39253,0
39254,0
39255,1
39256,0
39257,0
39258,0
39259,1
39260,1
39261,1
39262,1
39263,1
39264,1
39265,1
39266,1
39267,1
39268,1
39269,0
39270,0
39271,1
39272,1
39273,1
39274,1
39275,1
39276,0
39277,0
39278,1
39279,1
39280,0
39281,0
39282,0
39283,0
39284,1
39285,0
39286,0
39287,1
39288,1
39289,0
39290,0
39291,1
39292,1
39293,0
39294,0
39295,0
39296,0
39297,1
39298,1
39299,1
39300,1
39301,0
39302,1
39303,1
39304,1
39305,1
39306,1
39307,0
39308,1
39309,0
39310,0
39311,0
39312,1
39313,1
39314,0
39315,0
39316,0
39317,1
39318,1
39319,1
39320,0
39321,1
39322,0
39323,1
39324,0
39325,1
39326,1
39327,1
39328,0
39329,0
39330,0
39331,1
39332,0
39333,1
39334,0
39335,0
39336,1
39337,0
39338,0
39339,1
39340,0
39341,0
39342,1
39343,0
39344,1
39345,0
39346,0
39347,0
39348,1
39349,0
39350,1
39351,0
39352,1
39353,0
39354,1
39355,1
39356,1
39357,0
39358,0
39359,0
39360,1
39361,0
39362,1
39363,0
39364,1
39365,0
39366,1
39367,0
39368,1
39369,1
39370,1
39371,0
39372,1
39373,0
39374,1
39375,0
39376,0
39377,0
39378,1
39379,1
39380,0
39381,0
39382,1
39383,1
39384,0
39385,1
39386,0
39387,1
39388,1
39389,0
39390,0
39391,1
39392,1
39393,1
39394,0
39395,1
39396,1
39397,0
39398,0
39399,0
39400,1
39401,1
39402,1
39403,0
39404,0
39405,1
39406,1
39407,1
39408,0
39409,0
39410,0
39411,0
39412,1
39413,0
39414,1
39415,1
39416,1
39417,0
39418,1
39419,0
39420,1
39421,1
39422,0
39423,1
39424,0
39425,1
39426,1
39427,1
39428,0
39429,1
39430,0
39431,1
39432,1
39433,1
39434,1
39435,0
39436,1
39437,0
39438,1
39439,0
39440,0
39441,1
39442,1
39443,0
39444,1
39445,0
39446,0
39447,1
39448,1
39449,0
39450,0
39451,1
39452,1
39453,0
39454,1
39455,1
39456,0
39457,1
39458,1
39459,0
39460,1
39461,1
39462,1
39463,1
39464,1
39465,0
39466,0
39467,1
39468,1
39469,1
39470,0
39471,1
39472,1
39473,1
39474,1
39475,1
39476,0
39477,1
39478,0
39479,1
39480,1
39481,0
39482,0
39483,1
39484,1
39485,0
39486,0
39487,0
39488,1
39489,1
39490,0
39491,0
39492,0
39493,1
39494,0
39495,0
39496,1
39497,0
39498,0
39499,1
39500,0
39501,0
39502,0
39503,0
39504,1
39505,0
39506,0
39507,0
39508,0
39509,0
39510,1
39511,0
39512,1
39513,1
39514,1
39515,0
39516,0
39517,0
39518,1
39519,0
39520,0
39521,0
39522,0
39523,0
39524,1
39525,0
39526,0
39527,0
39528,0
39529,0
39530,0
39531,0
39532,0
39533,1
39534,0
39535,0
39536,1
39537,1
39538,0
39539,1
39540,0
39541,0
39542,0
39543,0
39544,1
39545,0
39546,1
39547,0
39548,1
39549,1
39550,1
39551,0
39552,1
39553,0
39554,1
39555,1
39556,1
39557,1
39558,0
39559,0
39560,0
39561,1
39562,1
39563,0
39564,0
39565,0
39566,1
39567,1
39568,0
39569,0
39570,0
39571,1
39572,0
39573,0
39574,1
39575,1
39576,0
39577,1
39578,1
39579,0
39580,1
39581,1
39582,0
39583,0
39584,0
39585,0
39586,1
39587,0
39588,1
39589,0
39590,1
39591,1
39592,1
39593,0
39594,0
39595,1
39596,0
39597,1
39598,1
39599,0
39600,0
39601,1
39602,1
39603,0
39604,0
39605,1
39606,1
39607,1
39608,1
39609,1
39610,0
39611,0
39612,0
39613,1
39614,1
39615,0
39616,0
39617,0
39618,1
39619,0
39620,0
39621,1
39622,0
39623,1
39624,1
39625,1
39626,0
39627,1
39628,0
39629,0
39630,1
39631,0
39632,1
39633,1
39634,1
39635,0
39636,1
39637,0
39638,1
39639,1
39640,1
39641,0
39642,0
39643,1
39644,0
39645,1
39646,0
39647,0
39648,0
39649,1
39650,0
39651,1
39652,1
39653,1
39654,1
39655,0
39656,0
39657,1
39658,0
39659,0
39660,0
39661,1
39662,0
39663,0
39664,1
39665,1
39666,0
39667,0
39668,0
39669,1
39670,0
39671,1
39672,0
39673,0
39674,0
39675,1
39676,0
39677,0
39678,1
39679,1
39680,1
39681,1
39682,0
39683,1
39684,0
39685,1
39686,1
39687,1
39688,1
39689,0
39690,1
39691,0
39692,1
39693,0
39694,1
39695,1
39696,0
39697,1
39698,1
39699,0
39700,0
39701,1
39702,0
39703,1
39704,1
39705,1
39706,1
39707,0
39708,1
39709,1
39710,1
39711,1
39712,1
39713,0
39714,0
39715,0
39716,1
39717,0
39718,1
39719,1
39720,0
39721,1
39722,0
39723,1
39724,0
39725,0
39726,1
39727,0
39728,0
39729,1
39730,1
39731,0
39732,1
39733,0
39734,0
39735,0
39736,0
39737,0
39738,1
39739,1
39740,0
39741,1
39742,0
39743,1
39744,0
39745,0
39746,0
39747,0
39748,0
39749,0
39750,1
39751,0
39752,1
39753,0
39754,0
39755,0
39756,1
39757,0
39758,1
39759,0
39760,0
39761,1
39762,0
39763,0
39764,0
39765,1
39766,0
39767,0
39768,0
39769,0
39770,0
39771,1
39772,1
39773,1
39774,0
39775,1
39776,0
39777,0
39778,1
39779,1
39780,1
39781,1
39782,1
39783,0
39784,1
39785,0
39786,1
39787,0
